0.100381,12:0.033460 清场:0.026053 铜锣湾:0.022732 警方:0.021200 15:0.020264 16:0.018986 2014:0.018816 完成:0.018305 持续:0.017624 行动:0.017539
0.0826605,港警:0.033701 缉捕:0.031943 三个:0.030910 归案:0.029359 运动:0.028532 梁振英:0.028429 领袖:0.028429 秋后算账:0.027188 示威:0.026568 雨伞:0.025948
0.0676593,很大:0.022982 造成:0.021593 法治:0.020709 声援:0.017300 警察:0.014648 伤害:0.013764 董建华:0.013638 菲律賓:0.011617 电话:0.011491 合照:0.011365
0.0591239,最终:0.028174 占领区:0.025573 清障:0.025573 法治:0.021961 警方:0.021094 市民:0.019361 完成:0.019072 政治:0.018638 被捕:0.017627 破坏:0.017338
0.0584397,被捕:0.039758 裁决:0.035081 法律:0.034935 等待:0.034788 落幕:0.034204 protests:0.032304 end:0.032304 quietly:0.032304 in:0.032304 The:0.032304
0.0505713,市民:0.032256 运动:0.023812 行动:0.023137 占领:0.022799 诉求:0.022292 领事馆:0.019422 英国:0.019253 坚持:0.019253 行人:0.019084 香港立法会:0.019084
0.0502805,中国:0.017496 政治:0.015967 政策:0.012910 里程碑:0.012570 對港:0.012570 利益:0.012230 收緊:0.012230 发展:0.011551 警务处:0.010362 自由:0.010022
0.0485358,清場:0.028680 警方:0.018124 金鐘:0.017772 潮聯:0.017244 旺角:0.015308 申請:0.013901 小巴:0.012493 营地:0.011086 立法會:0.010910 工務:0.010910
0.0483476,世界:0.027555 專利申請:0.022256 全世界:0.015721 當局:0.014485 大陸:0.014308 簡體字:0.014131 汽油:0.013778 to:0.013425 2013:0.012718 checks:0.012718
0.0467398,严重:0.033617 期间:0.024300 发生:0.023934 暴力:0.023386 混乱:0.021194 市民:0.020280 一国:0.019732 行为:0.019002 警方:0.018636 年底:0.013155
0.0465516,民主:0.023114 12:0.020729 16:0.017794 防止:0.016327 朋友:0.016143 2014:0.015960 上海:0.015593 听众:0.015593 面临:0.015593 强迁:0.015593
0.045474,文章:0.043189 中国:0.038495 评论:0.027792 已经:0.026665 溃败:0.022159 看到:0.021595 消散:0.019342 随之:0.018966 颜色:0.018591 争议:0.018403
0.0422753,中央:0.062608 政改:0.018581 普选:0.018581 后面:0.016966 压力:0.016966 行且:0.016966 嘀咕:0.016966 大功:0.016360 更是:0.015754 未动:0.014542
0.0403938,影響:0.019868 955:0.017120 75:0.016909 警务处:0.014162 处长:0.013316 曾伟雄:0.011837 频道:0.011837 香港政府:0.011837 亞健康:0.011837 政改:0.011625
0.0400688,来说:0.019816 冲击:0.018111 价值:0.013850 80:0.013850 玉石:0.013211 1300:0.013211 多万元:0.013211 赃款赃物:0.013211 贪官:0.013211 受审:0.012998
0.0383411,法治:0.044084 人民日報:0.035401 法辦:0.034065 海外版:0.033397 人士:0.027164 後患無窮:0.026050 17:0.020039 唐人:0.016699 參與:0.015809 署名文章:0.015141
0.035878,小组:0.035924 中央:0.024505 輸在:0.020460 动乱:0.017606 深藍:0.017130 懂得:0.017130 全党:0.016178 应急:0.015702 绿灯:0.015465 行動:0.014989
0.034903,清場:0.015651 人士:0.014428 參與:0.014428 知道:0.014184 被捕:0.011983 留守:0.011983 服務:0.011739 機構:0.011494 決定:0.009782 非法:0.009538
0.0330728,占领:0.021676 清场:0.021418 撤資:0.016773 非法:0.015741 總裁:0.013677 中环:0.013419 承諾:0.012645 集会:0.012645 禁制令:0.012387 全部:0.012387
0.0303017,希望:0.019993 英國:0.018304 市民:0.017740 舉行:0.014643 民進黨:0.014361 消灭:0.014080 心魔:0.013798 出席:0.013235 官媒要:0.012954 代表:0.012109
