0.0939748,自首:0.063976 三子:0.043465 12:0.016476 決定:0.011857 退出:0.011486 和平:0.010866 學聯:0.009928 認為:0.009592 57:0.009557 停止:0.009043
0.0740617,11:0.038616 旺角:0.034081 唐人:0.029770 2014:0.028109 日讯:0.027727 取消:0.025280 禁制令:0.025213 败诉:0.025100 临时:0.025078 上诉:0.024427
0.0618315,英國:0.009410 旺角:0.008362 留守:0.008012 街道:0.007690 示威者:0.007502 行動:0.006802 教友:0.006614 領事館:0.006587 播放:0.006426 牧師:0.006426
0.0595812,23:0.021121 势力:0.017327 11:0.016155 法治:0.016043 旺角:0.015904 外部:0.014704 2014:0.013923 禁制令:0.013560 中共:0.013420 潮聯:0.011356
0.0549175,作者:0.010745 10:0.010715 回應數:0.008657 大陆:0.008293 普选:0.008112 下午:0.008081 社會:0.007718 英国:0.006659 街道:0.006417 旺角:0.005872
0.0521546,爆炸:0.020013 11:0.019440 23:0.018324 发生:0.016763 气体:0.014468 12:0.014022 易燃:0.010549 领土:0.010134 消防员:0.009338 日电:0.008987
0.0515754,街站:0.019142 學民:0.017628 旺角:0.016371 思潮:0.014244 市民:0.013213 人士:0.011763 社區:0.010506 地鐵站:0.010474 樂富:0.009217 擺設:0.008057
0.0507565,China:0.018010 TFB:0.012476 北京:0.008285 雨伞:0.008023 世界人权宣言:0.008023 运动:0.007466 支持:0.007269 法院:0.006942 占领:0.006942 宪章:0.006647
0.0492352,曹星:0.014278 15:0.011241 印尼:0.009249 中国:0.009013 人口:0.008270 普选:0.007156 需要:0.007055 連勝:0.007021 动议:0.006886 一直:0.006481
0.047168,孔明灯:0.012190 希望:0.011133 北京:0.009407 反對派:0.007610 行動:0.007364 工作:0.007223 學生:0.007188 内地:0.007011 明知:0.006765 三子:0.006412
0.046905,中國:0.013818 中国:0.010912 王垚烽:0.010842 評論員:0.009814 網友:0.009354 微博:0.008893 反毛:0.008787 反共:0.008751 民主:0.008255 自由:0.008149
0.0462026,学生:0.008776 知道:0.008524 观点:0.008416 一种:0.008057 政府:0.006582 得到:0.005143 市民:0.005036 我要:0.004928 旺角:0.004532 關係:0.004532
0.0418984,示威:0.008724 現場直播:0.008486 東網:0.007971 英国:0.007733 小時:0.006662 支持:0.006186 表示:0.006067 反对:0.005750 警方:0.005631 桌面版:0.005314
0.0414357,記者:0.018084 行动:0.013072 菲律賓:0.012952 黑名單:0.012150 APEC:0.011308 中国:0.010546 移民局:0.009944 菲國:0.008982 採訪:0.008100 占领:0.007859
0.0406801,對話:0.016010 民主:0.012171 三子:0.012048 政府:0.011721 和平:0.010415 促成:0.009965 56:0.009720 朱耀明:0.009230 透露:0.009149 平台:0.008863
0.0398179,23:0.011808 撐傘:0.010974 违法:0.009555 畢業:0.007594 上台:0.007510 畢業生:0.007510 人大:0.007260 港區:0.007010 證書:0.006509 學生:0.006426
0.0388326,接受:0.013818 衣服:0.013177 有权:0.012963 Ship:0.012834 worldwide:0.012834 Accept:0.012834 Paypal:0.012834 PRICE:0.012834 MATCH:0.012834 GUARANTEE:0.012834
0.0375476,in:0.015086 International:0.011990 國際機場:0.011901 Airport:0.011237 HKG:0.010485 hkairport:0.010308 曾俊华:0.010220 港通:0.009247 偷走:0.008804 at:0.008672
0.036519,选举:0.046077 意志:0.037434 世界人权宣言:0.029293 平等:0.026382 真正:0.025381 第二十一条:0.025335 表现:0.023107 予以:0.023061 依据:0.022106 定期:0.022015
0.0349045,梁振英:0.016131 西藏:0.009184 社會:0.008613 活動:0.008280 出席:0.007281 妻子:0.006757 獵殺:0.006710 野生動物:0.006281 人士:0.006186 矛盾:0.005996
