0.0911701,警方:0.056376 示威者:0.046796 15:0.027810 凌晨:0.026055 今天:0.022587 特首:0.018154 日電:0.017506 中央社:0.017281 記者:0.014836 人士:0.013639
0.0703702,路障:0.019671 10:0.014931 占领:0.013067 14:0.011570 金钟:0.011484 15:0.010891 集会:0.009771 中国:0.009706 警方:0.009480 行动:0.008177
0.0688196,北京:0.015510 中国:0.012976 大陆:0.012954 运动:0.011291 封杀:0.009253 周润发:0.008911 抗议:0.008504 民主:0.008427 中共:0.008184 刘德华:0.007920
0.0674481,立法會:0.018365 議員:0.014757 警方:0.011340 政改:0.010632 調查:0.009688 表示:0.008778 委員會:0.008272 示威者:0.007789 建制:0.007485 事件:0.007294
0.0583787,示威者:0.029162 警員:0.028850 警察:0.028266 拳打腳踢:0.014763 公園:0.012205 新聞:0.011478 記者:0.011374 添馬:0.011296 片段:0.009647 人士:0.009284
0.0581253,警察:0.023812 街道:0.014801 PM:0.013275 報警:0.012819 金鐘:0.012506 進入:0.011854 總部:0.011645 現場:0.010002 市民:0.009428 10:0.009350
0.0567098,中央:0.034550 政治事件:0.012363 主任:0.012136 严重:0.011775 基本法:0.010612 北京:0.010479 社会:0.010479 张晓明:0.010305 表示:0.010131 張曉明:0.009824
0.0548134,警方:0.026605 示威者:0.025001 暴力:0.018668 公民:0.015252 警察:0.014395 濫用:0.012680 成員:0.011532 曾健超:0.011505 一边:0.011477 毆打:0.011214
0.0510919,大陸:0.015249 讓步:0.014315 北京:0.012950 中國:0.012520 清場:0.011912 當局:0.011437 中央:0.009331 人士:0.009182 認為:0.009108 行動:0.008812
0.0500693,示威者:0.021812 清场:0.020662 警察:0.018936 警方:0.018376 police:0.014214 胡椒:0.008779 喷雾:0.008704 示威:0.008280 thug:0.008129 防暴:0.007992
0.048666,10:0.027299 習近平:0.017115 中国:0.016149 2014:0.012957 14:0.011213 13:0.011088 中央:0.010590 國家:0.010559 路透社:0.010029 完整版:0.009749
0.042118,港人:0.014753 共匪:0.013242 民主:0.012738 中国:0.011227 颜色:0.009769 大陆:0.009482 余英时:0.008654 支持:0.008492 出版:0.007053 国家:0.006945
0.0408421,15:0.024657 2014:0.020872 國台:0.020464 政改:0.016568 台灣:0.015826 Oct:0.015807 0800:0.015789 Wed:0.015343 大陸:0.012393 勢力:0.012282
0.0364652,李嘉誠:0.015977 警察:0.014565 公民:0.011137 集會:0.010409 圍攻:0.010056 現場:0.009952 警方:0.008581 人士:0.007106 声援:0.007106 回應:0.007064
0.0364545,中共:0.015005 梁振英:0.013758 支持:0.012740 顏色:0.010703 文章:0.009727 行動:0.009623 政治:0.009623 人民日报:0.007960 依法:0.007482 中國:0.007212
0.0360889,民主:0.019671 10:0.015808 14:0.013037 警察:0.009909 梁振英:0.009132 反對:0.008062 和平:0.007915 占领区:0.006634 大伞:0.006550 挂满:0.006550
0.0349541,警察:0.009602 民主:0.008301 gt:0.007239 所有:0.006004 頸項:0.005939 事件:0.005679 自由:0.004920 美齡:0.004682 一日:0.004660 is:0.004552
0.0333368,反佔中:0.013680 美國:0.010044 线索:0.009658 示威者:0.008203 暴徒:0.007681 揭发:0.007567 網友:0.007249 舉高:0.007113 中心:0.007090 報料:0.006999
0.0329803,澳洲:0.020052 倒梁:0.018996 北京:0.014333 梁振英:0.014241 傳媒:0.012564 公司:0.011783 和平:0.011737 綠色:0.011692 報導:0.011669 披露:0.011531
0.0310975,中国:0.013616 包括:0.010718 一批:0.009963 学者:0.009354 禁止:0.009061 出版:0.008939 中国政府:0.008891 作品:0.008891 作家:0.008842 余英时:0.008769
