0.150881,旺角:0.040443 警方:0.030019 警員:0.020590 市民:0.020376 現場:0.018832 示威者:0.016773 彌敦道:0.016160 山東:0.015360 警察:0.015199 西洋:0.011110
0.134282,旺角:0.039506 警方:0.036781 清場:0.026564 被捕:0.018291 行動:0.018197 禁制令:0.017535 執行:0.015482 彌敦道:0.014418 之鋒:0.013260 學聯:0.013092
0.0843981,旺角:0.054856 警方:0.044689 清场:0.031692 禁制令:0.016194 示威者:0.015002 行动:0.013061 26:0.012709 11:0.011314 协助:0.011016 占领:0.010683
0.0622289,旺角:0.049283 警方:0.021407 街道:0.015241 清場:0.014042 警察:0.013194 現場:0.010178 衝突:0.009808 水劑:0.009566 11:0.009438 催淚:0.009411
0.0577101,旺角:0.044008 市民:0.034971 警察:0.029477 記者:0.012260 購物:0.010213 西洋:0.009930 離開:0.009059 南街:0.008434 警方:0.007150 我要:0.007026
0.0560107,中国:0.010866 运动:0.009154 大陆:0.009094 政治:0.008473 中共:0.008054 支持:0.007987 自由:0.007508 普选:0.006581 一个:0.006140 民主:0.005459
0.0501152,清场:0.029126 被捕:0.023945 学联:0.023593 警方:0.020067 黄之锋:0.019465 旺角:0.018019 警察:0.016364 岑敖晖:0.015671 逮捕:0.013598 领袖:0.013222
0.0425304,2014:0.027679 26:0.026576 旺角:0.024045 11:0.014947 Nov:0.014051 0800:0.013667 Wed:0.012988 會議:0.010388 12:0.009443 記者:0.009187
0.0372805,北京:0.017117 选举:0.017050 意志:0.012894 方案:0.012400 政府:0.010210 真正:0.009210 平等:0.009019 世界人权宣言:0.008536 第二十一条:0.008469 新聞網:0.008267
0.0368622,旺角:0.020730 清場:0.010439 暴力:0.007349 提出:0.007224 政府:0.007065 條件:0.006747 被捕:0.006543 見到:0.006032 今日:0.005577 警方:0.005191
0.0359802,旺角:0.022308 物資:0.016874 警察:0.012463 金鐘:0.012312 新浪網:0.008972 貨車:0.007692 警方:0.007483 社民連:0.006982 司機:0.006738 成員:0.006040
0.0320482,in:0.026139 the:0.019216 旺角:0.016668 11:0.015519 at:0.014722 Kok:0.012880 Mong:0.010816 of:0.008987 on:0.008504 to:0.008347
0.0320138,11:0.021054 中国:0.020623 运动:0.019014 大陆:0.016686 徐才厚:0.015261 25:0.013953 雨伞:0.011063 2014:0.010292 日讯:0.009062 酒店:0.008487
0.0315209,自由:0.009602 世界人权宣言:0.008912 China:0.007570 有权:0.006946 中國:0.005087 法律:0.005007 之地:0.004941 TFB:0.004343 歧视:0.004277 奶粉:0.004237
0.0290686,支持:0.009706 旺角:0.009576 中产:0.007675 警察:0.007431 主教:0.006955 學生:0.006869 曾偉雄:0.006351 清場:0.006293 200:0.005947 譴責:0.005688
0.02749,旺角:0.015942 服務:0.015028 分行:0.011983 社會:0.008420 已經:0.005162 覺得:0.005070 自動:0.004674 櫃員機:0.004644 改變:0.004614 暫停:0.004537
0.0263716,警察:0.016458 一个:0.007047 中共:0.005745 International:0.005253 共畜:0.005206 國際機場:0.005158 Airport:0.004983 民主:0.004079 社会:0.003936 电影:0.003809
0.0250377,新闻:0.017166 袭警:0.011751 事件:0.010714 政府:0.008942 调查:0.008742 记者:0.008658 旺角:0.008491 中国:0.008023 提出:0.007956 谴责:0.007756
0.024621,自首:0.013700 三子:0.009178 清场:0.008974 民主:0.006629 公民:0.005507 社会:0.004827 运动:0.004640 和平:0.004623 希望:0.004453 关键:0.003994
0.0235496,中国:0.019066 议员:0.018729 中共:0.017431 英国:0.017129 格雷厄姆:0.013664 取消:0.012065 拒签:0.010715 自首:0.009489 表示:0.009187 访华团:0.008423
