0.0792619,学联:0.040454 北京:0.026336 中央:0.023467 政改:0.022758 希望:0.018825 周永康:0.016569 代表:0.016085 赴京:0.014731 诉求:0.013248 清场:0.012991
0.0721536,學聯:0.054173 上京:0.023546 周永康:0.023440 北京:0.023192 政改:0.021032 秘書長:0.021032 表示:0.015969 官員:0.013703 訴求:0.012641 中央:0.012180
0.0594969,11:0.034474 中国:0.027047 完整版:0.026833 12:0.025201 禁闻:0.022840 人权:0.016615 问题:0.016228 提要:0.015627 会谈:0.015627 网路:0.014511
0.057119,抗命:0.046327 公民:0.033807 信念:0.018916 堂堂正正:0.014533 被捕:0.012923 内地:0.011090 交换:0.010688 参与:0.010464 違法:0.009883 跳楼:0.009570
0.0562292,China:0.014082 TFB:0.014036 人士:0.013310 警察:0.013082 总部:0.009221 宪章:0.008631 零八:0.008313 呼吁:0.007949 中国:0.006996 冲击:0.006996
0.0558814,习近平:0.060653 奥巴马:0.047855 非法:0.040131 价值:0.036428 谈普世:0.036383 点击:0.035697 今日:0.035377 11:0.030029 2014:0.023905 中共:0.022168
0.0532529,佔領區:0.021055 旺角:0.014628 人士:0.009928 金鐘:0.009544 街道:0.008873 發言:0.007482 警察:0.007338 學生:0.006954 一個:0.006619 市民:0.006379
0.0529461,警方:0.020405 黎智英:0.017655 制服:0.017655 主席:0.016256 游行:0.015822 投掷:0.014809 集团:0.014761 传媒:0.014520 抗议:0.013121 民阵:0.013073
0.0518108,社會:0.019718 國際:0.018239 差異:0.013310 雙方:0.012816 反應:0.012570 受到:0.012471 等待:0.012176 關注:0.011486 行動:0.011338 結局:0.011338
0.0484715,旺角:0.033666 禁制令:0.030768 物资:0.017228 部分:0.017070 金钟:0.014436 高等法院:0.013330 撤走:0.010643 占领区:0.010485 成立:0.010116 北京市政协:0.009484
0.0474436,部队:0.072879 拒绝:0.067066 6.4:0.066474 镇压:0.065021 军长:0.064483 三十八:0.038485 徐勤:0.036386 期间:0.036171 军事法庭:0.034987 28:0.033749
0.0466919,支持:0.018650 人士:0.013673 宿舍:0.010938 维权:0.009243 律师:0.008860 进步:0.008751 刀片:0.008696 收到:0.008040 草根:0.007219 NGO:0.007055
0.0460731,支持:0.023334 北京:0.018401 反對:0.014355 11:0.012471 带走:0.011196 推特:0.011140 接受:0.011030 警方:0.010808 寻衅滋事:0.010143 派出所:0.009699
0.0451679,自首:0.037934 三子:0.026401 占领:0.018430 警方:0.014982 行动:0.012607 公民:0.012212 运动:0.011137 拘捕:0.010346 计划:0.010176 許鎮德:0.010120
0.0434292,中國:0.049975 清場:0.023165 APEC:0.022577 現時:0.016521 亞洲:0.014464 巨大:0.013993 吸引力:0.013758 矛盾:0.012406 王晶:0.011700 順理成章:0.011641
0.0434139,大陸:0.044287 民眾:0.025937 一些:0.025055 參加:0.023291 黑名單:0.022291 中國:0.021232 返回:0.019232 列入:0.017645 大學生:0.014704 曾來:0.014586
0.0390978,議題:0.060334 習奧會:0.038787 討論:0.032061 預期:0.020373 關注:0.019720 令人:0.018806 紛紛:0.018414 臆測:0.018283 美國:0.017631 實際上:0.016912
0.0376148,下週:0.025451 路障:0.024975 清除:0.024568 48:0.021107 報導:0.015881 日電:0.013302 警方:0.012895 14:0.012488 進入:0.011945 張謙:0.011877
0.0329101,中國:0.015355 反对:0.012951 APEC:0.011400 表态:0.011245 军区:0.010392 签名:0.009617 富豪:0.008686 记者:0.007911 北京:0.007523 認為:0.007290
0.0315345,克里:0.022336 美國:0.016671 自稱:0.015296 部分:0.014648 是否:0.013839 当局:0.013434 中國:0.013111 11:0.013111 企業家:0.013111 大陸:0.012949
